date,company,category,price,change
2025-03-16,Samsung Mobile,Marketplace,53261.8,0.016
2025-03-17,Samsung Mobile,Marketplace,49241.8,-0.075
2025-03-18,Samsung Mobile,Marketplace,51415.0,0.044
2025-03-19,Samsung Mobile,Marketplace,55860.3,0.086
2025-03-20,Samsung Mobile,Marketplace,50779.8,-0.091
2025-03-21,Samsung Mobile,Marketplace,49023.8,-0.035
2025-03-22,Samsung Mobile,Marketplace,41609.2,-0.151
2025-03-23,Samsung Mobile,Marketplace,36302.3,-0.128
2025-03-24,Samsung Mobile,Marketplace,38932.3,0.072
2025-03-25,Samsung Mobile,Marketplace,33971.4,-0.127
2025-03-26,Samsung Mobile,Marketplace,34313.3,0.01
2025-03-27,Samsung Mobile,Marketplace,37182.6,0.084
2025-03-28,Samsung Mobile,Marketplace,31335.6,-0.157
2025-03-29,Samsung Mobile,Marketplace,32179.3,0.027
2025-03-30,Samsung Mobile,Marketplace,29045.9,-0.097
2025-03-31,Samsung Mobile,Marketplace,34424.3,0.185
2025-04-01,Samsung Mobile,Marketplace,34197.8,-0.007
2025-04-02,Samsung Mobile,Marketplace,38383.5,0.122
2025-04-03,Samsung Mobile,Marketplace,39154.6,0.02
2025-04-04,Samsung Mobile,Marketplace,32003.6,-0.183
2025-04-05,Samsung Mobile,Marketplace,33708.1,0.053
2025-04-06,Samsung Mobile,Marketplace,39794.5,0.181
2025-04-07,Samsung Mobile,Marketplace,41412.0,0.041
2025-04-08,Samsung Mobile,Marketplace,46699.3,0.128
2025-04-09,Samsung Mobile,Marketplace,53876.1,0.154
2025-04-10,Samsung Mobile,Marketplace,48016.1,-0.109
2025-04-11,Samsung Mobile,Marketplace,42485.5,-0.115
2025-04-12,Samsung Mobile,Marketplace,44371.6,0.044
2025-04-13,Samsung Mobile,Marketplace,42792.4,-0.036
2025-04-14,Samsung Mobile,Marketplace,48609.8,0.136
2025-04-15,Samsung Mobile,Marketplace,56387.9,0.16
2025-04-16,Samsung Mobile,Marketplace,53081.8,-0.059
2025-04-17,Samsung Mobile,Marketplace,47494.8,-0.105
2025-04-18,Samsung Mobile,Marketplace,52824.2,0.112
2025-04-19,Samsung Mobile,Marketplace,48065.9,-0.09
2025-04-20,Samsung Mobile,Marketplace,54268.6,0.129
2025-04-21,Samsung Mobile,Marketplace,52613.2,-0.031
2025-04-22,Samsung Mobile,Marketplace,56139.3,0.067
2025-04-23,Samsung Mobile,Marketplace,47056.8,-0.162
2025-04-24,Samsung Mobile,Marketplace,49388.1,0.05
2025-04-25,Samsung Mobile,Marketplace,48435.3,-0.019
2025-04-26,Samsung Mobile,Marketplace,50113.3,0.035
2025-04-27,Samsung Mobile,Marketplace,43458.5,-0.133
2025-04-28,Samsung Mobile,Marketplace,47576.2,0.095
2025-04-29,Samsung Mobile,Marketplace,54480.4,0.145
2025-04-30,Samsung Mobile,Marketplace,48307.5,-0.113
2025-05-01,Samsung Mobile,Marketplace,40495.5,-0.162
2025-05-02,Samsung Mobile,Marketplace,32779.3,-0.191
2025-05-03,Samsung Mobile,Marketplace,34640.8,0.057
2025-05-04,Samsung Mobile,Marketplace,36124.7,0.043
2025-05-05,Samsung Mobile,Marketplace,36799.5,0.019
2025-05-06,Samsung Mobile,Marketplace,32853.8,-0.107
2025-05-07,Samsung Mobile,Marketplace,31420.2,-0.044
2025-05-08,Samsung Mobile,Marketplace,32607.5,0.038
2025-05-09,Samsung Mobile,Marketplace,32565.4,-0.001
2025-05-10,Samsung Mobile,Marketplace,38919.3,0.195
2025-05-11,Samsung Mobile,Marketplace,33259.5,-0.145
2025-05-12,Samsung Mobile,Marketplace,35855.7,0.078
2025-05-13,Samsung Mobile,Marketplace,34483.4,-0.038
2025-05-14,Samsung Mobile,Marketplace,33493.0,-0.029
2025-05-15,Samsung Mobile,Marketplace,36408.2,0.087
2025-05-16,Samsung Mobile,Marketplace,39210.7,0.077
2025-05-17,Samsung Mobile,Marketplace,46915.8,0.197
2025-05-18,Samsung Mobile,Marketplace,39942.1,-0.149
2025-05-19,Samsung Mobile,Marketplace,33617.0,-0.158
2025-05-20,Samsung Mobile,Marketplace,36633.7,0.09
2025-05-21,Samsung Mobile,Marketplace,37782.3,0.031
2025-05-22,Samsung Mobile,Marketplace,34369.2,-0.09
2025-05-23,Samsung Mobile,Marketplace,28587.2,-0.168
2025-05-24,Samsung Mobile,Marketplace,23849.2,-0.166
2025-05-25,Samsung Mobile,Marketplace,27609.7,0.158
2025-05-26,Samsung Mobile,Marketplace,24206.7,-0.123
2025-05-27,Samsung Mobile,Marketplace,22496.5,-0.071
2025-05-28,Samsung Mobile,Marketplace,20036.8,-0.109
2025-05-29,Samsung Mobile,Marketplace,18874.6,-0.058
2025-05-30,Samsung Mobile,Marketplace,15623.8,-0.172
2025-05-31,Samsung Mobile,Marketplace,15742.9,0.008
2025-06-01,Samsung Mobile,Marketplace,13020.1,-0.173
2025-06-02,Samsung Mobile,Marketplace,14584.4,0.12
2025-06-03,Samsung Mobile,Marketplace,13030.9,-0.107
2025-06-04,Samsung Mobile,Marketplace,13239.5,0.016
2025-06-05,Samsung Mobile,Marketplace,15252.3,0.152
2025-06-06,Samsung Mobile,Marketplace,16172.8,0.06
2025-06-07,Samsung Mobile,Marketplace,16386.0,0.013
2025-06-08,Samsung Mobile,Marketplace,15234.6,-0.07
2025-06-09,Samsung Mobile,Marketplace,14217.0,-0.067
2025-06-10,Samsung Mobile,Marketplace,15180.8,0.068
2025-06-11,Samsung Mobile,Marketplace,18181.4,0.198
2025-06-12,Samsung Mobile,Marketplace,19358.4,0.065
2025-06-13,Samsung Mobile,Marketplace,19805.8,0.023
2025-06-14,Samsung Mobile,Marketplace,21633.1,0.092
2025-06-15,Samsung Mobile,Marketplace,21332.0,-0.014
2025-06-16,Samsung Mobile,Marketplace,17578.8,-0.176
2025-06-17,Samsung Mobile,Marketplace,18016.8,0.025
2025-06-18,Samsung Mobile,Marketplace,21314.8,0.183
2025-06-19,Samsung Mobile,Marketplace,18546.5,-0.13
2025-06-20,Samsung Mobile,Marketplace,19956.0,0.076
2025-06-21,Samsung Mobile,Marketplace,17568.8,-0.12
2025-06-22,Samsung Mobile,Marketplace,17820.5,0.014
2025-06-23,Samsung Mobile,Marketplace,14945.6,-0.161
2025-06-24,Samsung Mobile,Marketplace,14648.9,-0.02
2025-06-25,Samsung Mobile,Marketplace,16149.9,0.102
2025-06-26,Samsung Mobile,Marketplace,15165.2,-0.061
2025-06-27,Samsung Mobile,Marketplace,16165.6,0.066
2025-06-28,Samsung Mobile,Marketplace,18076.0,0.118
2025-06-29,Samsung Mobile,Marketplace,21164.7,0.171
2025-06-30,Samsung Mobile,Marketplace,18918.2,-0.106
2025-07-01,Samsung Mobile,Marketplace,18156.3,-0.04
2025-07-02,Samsung Mobile,Marketplace,15631.9,-0.139
2025-07-03,Samsung Mobile,Marketplace,18711.3,0.197
2025-07-04,Samsung Mobile,Marketplace,21907.2,0.171
2025-07-05,Samsung Mobile,Marketplace,22257.4,0.016
2025-07-06,Samsung Mobile,Marketplace,25302.5,0.137
2025-07-07,Samsung Mobile,Marketplace,25514.6,0.008
2025-07-08,Samsung Mobile,Marketplace,26775.9,0.049
2025-07-09,Samsung Mobile,Marketplace,22375.3,-0.164
2025-07-10,Samsung Mobile,Marketplace,24660.0,0.102
2025-07-11,Samsung Mobile,Marketplace,20987.7,-0.149
2025-07-12,Samsung Mobile,Marketplace,23725.1,0.13
2025-07-13,Samsung Mobile,Marketplace,26401.6,0.113
2025-07-14,Samsung Mobile,Marketplace,28606.0,0.083
2025-07-15,Samsung Mobile,Marketplace,23298.6,-0.186
2025-07-16,Samsung Mobile,Marketplace,21463.9,-0.079
2025-07-17,Samsung Mobile,Marketplace,19430.1,-0.095
2025-07-18,Samsung Mobile,Marketplace,18343.0,-0.056
2025-07-19,Samsung Mobile,Marketplace,15317.5,-0.165
2025-07-20,Samsung Mobile,Marketplace,17994.7,0.175
2025-07-21,Samsung Mobile,Marketplace,18382.0,0.022
2025-07-22,Samsung Mobile,Marketplace,16952.0,-0.078
2025-07-23,Samsung Mobile,Marketplace,16253.5,-0.041
2025-07-24,Samsung Mobile,Marketplace,15910.2,-0.021
2025-07-25,Samsung Mobile,Marketplace,16550.4,0.04
2025-07-26,Samsung Mobile,Marketplace,16654.2,0.006
2025-07-27,Samsung Mobile,Marketplace,19448.1,0.168
2025-07-28,Samsung Mobile,Marketplace,19424.5,-0.001
2025-07-29,Samsung Mobile,Marketplace,23248.4,0.197
2025-07-30,Samsung Mobile,Marketplace,26516.5,0.141
2025-07-31,Samsung Mobile,Marketplace,23424.8,-0.117
2025-08-01,Samsung Mobile,Marketplace,27459.4,0.172
2025-08-02,Samsung Mobile,Marketplace,23245.7,-0.153
2025-08-03,Samsung Mobile,Marketplace,26197.4,0.127
2025-08-04,Samsung Mobile,Marketplace,24946.4,-0.048
2025-08-05,Samsung Mobile,Marketplace,28718.1,0.151
2025-08-06,Samsung Mobile,Marketplace,32946.0,0.147
2025-08-07,Samsung Mobile,Marketplace,36977.6,0.122
2025-08-08,Samsung Mobile,Marketplace,41267.5,0.116
2025-08-09,Samsung Mobile,Marketplace,38043.3,-0.078
2025-08-10,Samsung Mobile,Marketplace,31666.1,-0.168
2025-08-11,Samsung Mobile,Marketplace,30437.2,-0.039
2025-08-12,Samsung Mobile,Marketplace,26462.4,-0.131
2025-08-13,Samsung Mobile,Marketplace,28525.9,0.078
2025-08-14,Samsung Mobile,Marketplace,26769.9,-0.062
2025-08-15,Samsung Mobile,Marketplace,31862.7,0.19
2025-08-16,Samsung Mobile,Marketplace,33659.4,0.056
2025-08-17,Samsung Mobile,Marketplace,38001.1,0.129
2025-08-18,Samsung Mobile,Marketplace,32415.4,-0.147
2025-08-19,Samsung Mobile,Marketplace,37109.3,0.145
2025-08-20,Samsung Mobile,Marketplace,43384.6,0.169
2025-08-21,Samsung Mobile,Marketplace,43160.0,-0.005
2025-08-22,Samsung Mobile,Marketplace,44994.4,0.043
2025-08-23,Samsung Mobile,Marketplace,49760.4,0.106
2025-08-24,Samsung Mobile,Marketplace,43288.3,-0.13
2025-08-25,Samsung Mobile,Marketplace,43332.8,0.001
2025-08-26,Samsung Mobile,Marketplace,41576.3,-0.041
2025-08-27,Samsung Mobile,Marketplace,35695.3,-0.141
2025-08-28,Samsung Mobile,Marketplace,33803.9,-0.053
2025-08-29,Samsung Mobile,Marketplace,27964.9,-0.173
2025-08-30,Samsung Mobile,Marketplace,22660.7,-0.19
2025-08-31,Samsung Mobile,Marketplace,19353.7,-0.146
2025-09-01,Samsung Mobile,Marketplace,22938.9,0.185
2025-09-02,Samsung Mobile,Marketplace,23393.4,0.02
2025-09-03,Samsung Mobile,Marketplace,27752.3,0.186
2025-09-04,Samsung Mobile,Marketplace,27002.9,-0.027
2025-09-05,Samsung Mobile,Marketplace,24970.3,-0.075
2025-09-06,Samsung Mobile,Marketplace,25031.7,0.002
2025-09-07,Samsung Mobile,Marketplace,24426.0,-0.024
2025-09-08,Samsung Mobile,Marketplace,20573.2,-0.158
2025-09-09,Samsung Mobile,Marketplace,21732.1,0.056
2025-09-10,Samsung Mobile,Marketplace,19263.7,-0.114
2025-09-11,Samsung Mobile,Marketplace,20185.1,0.048
2025-09-12,Samsung Mobile,Marketplace,21397.9,0.06
2025-09-13,Samsung Mobile,Marketplace,18419.5,-0.139
2025-09-14,Samsung Mobile,Marketplace,15187.6,-0.175
2025-09-15,Samsung Mobile,Marketplace,16893.3,0.112
2025-09-16,Samsung Mobile,Marketplace,16621.6,-0.016
2025-09-17,Samsung Mobile,Marketplace,13684.0,-0.177
2025-09-18,Samsung Mobile,Marketplace,16392.7,0.198
2025-09-19,Samsung Mobile,Marketplace,13493.0,-0.177
2025-09-20,Samsung Mobile,Marketplace,14545.7,0.078
2025-09-21,Samsung Mobile,Marketplace,17359.9,0.193
2025-09-22,Samsung Mobile,Marketplace,15548.7,-0.104
2025-09-23,Samsung Mobile,Marketplace,13323.7,-0.143
2025-09-24,Samsung Mobile,Marketplace,11305.9,-0.151
2025-09-25,Samsung Mobile,Marketplace,10416.2,-0.079
2025-09-26,Samsung Mobile,Marketplace,8754.0,-0.16
2025-09-27,Samsung Mobile,Marketplace,9426.9,0.077
2025-09-28,Samsung Mobile,Marketplace,7776.4,-0.175
2025-09-29,Samsung Mobile,Marketplace,7805.7,0.004
2025-09-30,Samsung Mobile,Marketplace,9356.5,0.199
2025-10-01,Samsung Mobile,Marketplace,10531.6,0.126
2025-10-02,Samsung Mobile,Marketplace,11016.9,0.046
2025-10-03,Samsung Mobile,Marketplace,10163.2,-0.077
2025-10-04,Samsung Mobile,Marketplace,10666.8,0.05
2025-10-05,Samsung Mobile,Marketplace,10782.2,0.011
2025-10-06,Samsung Mobile,Marketplace,10463.4,-0.03
2025-10-07,Samsung Mobile,Marketplace,8917.8,-0.148
2025-10-08,Samsung Mobile,Marketplace,10296.9,0.155
2025-10-09,Samsung Mobile,Marketplace,10090.0,-0.02
2025-10-10,Samsung Mobile,Marketplace,8857.5,-0.122
2025-10-11,Samsung Mobile,Marketplace,8389.0,-0.053
2025-10-12,Samsung Mobile,Marketplace,8100.8,-0.034
2025-10-13,Samsung Mobile,Marketplace,9162.2,0.131
2025-10-14,Samsung Mobile,Marketplace,10018.4,0.093
2025-10-15,Samsung Mobile,Marketplace,11097.5,0.108
2025-10-16,Samsung Mobile,Marketplace,8927.0,-0.196
2025-10-17,Samsung Mobile,Marketplace,8627.6,-0.034
2025-10-18,Samsung Mobile,Marketplace,8563.2,-0.007
2025-10-19,Samsung Mobile,Marketplace,6916.3,-0.192
2025-10-20,Samsung Mobile,Marketplace,6251.8,-0.096
2025-10-21,Samsung Mobile,Marketplace,6902.8,0.104
2025-10-22,Samsung Mobile,Marketplace,5900.8,-0.145
2025-10-23,Samsung Mobile,Marketplace,5984.1,0.014
2025-10-24,Samsung Mobile,Marketplace,5302.4,-0.114
2025-10-25,Samsung Mobile,Marketplace,4267.6,-0.195
2025-10-26,Samsung Mobile,Marketplace,3825.9,-0.104
2025-10-27,Samsung Mobile,Marketplace,4554.1,0.19
2025-10-28,Samsung Mobile,Marketplace,5103.4,0.121
2025-10-29,Samsung Mobile,Marketplace,6041.6,0.184
2025-10-30,Samsung Mobile,Marketplace,6012.2,-0.005
2025-10-31,Samsung Mobile,Marketplace,5073.7,-0.156
2025-11-01,Samsung Mobile,Marketplace,5171.0,0.019
2025-11-02,Samsung Mobile,Marketplace,5076.6,-0.018
2025-11-03,Samsung Mobile,Marketplace,5775.9,0.138
2025-11-04,Samsung Mobile,Marketplace,4847.3,-0.161
2025-11-05,Samsung Mobile,Marketplace,4824.5,-0.005
2025-11-06,Samsung Mobile,Marketplace,4149.2,-0.14
2025-11-07,Samsung Mobile,Marketplace,3858.2,-0.07
2025-11-08,Samsung Mobile,Marketplace,4224.5,0.095
2025-11-09,Samsung Mobile,Marketplace,4184.0,-0.01
2025-11-10,Samsung Mobile,Marketplace,3976.3,-0.05
2025-11-11,Samsung Mobile,Marketplace,3808.4,-0.042
2025-11-12,Samsung Mobile,Marketplace,3746.7,-0.016
2025-11-13,Samsung Mobile,Marketplace,4173.8,0.114
2025-11-14,Samsung Mobile,Marketplace,4828.4,0.157
2025-11-15,Samsung Mobile,Marketplace,5707.8,0.182
2025-11-16,Samsung Mobile,Marketplace,6362.9,0.115
2025-11-17,Samsung Mobile,Marketplace,5893.0,-0.074
2025-11-18,Samsung Mobile,Marketplace,6336.5,0.075
2025-11-19,Samsung Mobile,Marketplace,6178.4,-0.025
2025-11-20,Samsung Mobile,Marketplace,5572.1,-0.098
2025-11-21,Samsung Mobile,Marketplace,6331.8,0.136
2025-11-22,Samsung Mobile,Marketplace,5162.8,-0.185
2025-11-23,Samsung Mobile,Marketplace,5992.5,0.161
2025-11-24,Samsung Mobile,Marketplace,5900.1,-0.015
2025-11-25,Samsung Mobile,Marketplace,6223.9,0.055
2025-11-26,Samsung Mobile,Marketplace,6620.6,0.064
2025-11-27,Samsung Mobile,Marketplace,7667.0,0.158
2025-11-28,Samsung Mobile,Marketplace,8086.2,0.055
2025-11-29,Samsung Mobile,Marketplace,8454.7,0.046
2025-11-30,Samsung Mobile,Marketplace,6989.1,-0.173
2025-12-01,Samsung Mobile,Marketplace,7040.6,0.007
2025-12-02,Samsung Mobile,Marketplace,6055.4,-0.14
2025-12-03,Samsung Mobile,Marketplace,6630.5,0.095
2025-12-04,Samsung Mobile,Marketplace,6662.9,0.005
2025-12-05,Samsung Mobile,Marketplace,7143.3,0.072
2025-12-06,Samsung Mobile,Marketplace,5833.7,-0.183
2025-12-07,Samsung Mobile,Marketplace,4864.8,-0.166
2025-12-08,Samsung Mobile,Marketplace,5285.7,0.087
2025-12-09,Samsung Mobile,Marketplace,4381.0,-0.171
2025-12-10,Samsung Mobile,Marketplace,3629.7,-0.171
2025-12-11,Samsung Mobile,Marketplace,2921.3,-0.195
2025-12-12,Samsung Mobile,Marketplace,3454.8,0.183
2025-12-13,Samsung Mobile,Marketplace,3783.0,0.095
2025-12-14,Samsung Mobile,Marketplace,3560.9,-0.059
2025-12-15,Samsung Mobile,Marketplace,3271.1,-0.081
2025-12-16,Samsung Mobile,Marketplace,3074.4,-0.06
2025-12-17,Samsung Mobile,Marketplace,3412.2,0.11
2025-12-18,Samsung Mobile,Marketplace,3632.5,0.065
2025-12-19,Samsung Mobile,Marketplace,3175.1,-0.126
2025-12-20,Samsung Mobile,Marketplace,2761.2,-0.13
2025-12-21,Samsung Mobile,Marketplace,2317.6,-0.161
2025-12-22,Samsung Mobile,Marketplace,2466.2,0.064
2025-12-23,Samsung Mobile,Marketplace,2727.0,0.106
2025-12-24,Samsung Mobile,Marketplace,2470.7,-0.094
2025-12-25,Samsung Mobile,Marketplace,1997.3,-0.192
2025-12-26,Samsung Mobile,Marketplace,1663.5,-0.167
2025-12-27,Samsung Mobile,Marketplace,1974.8,0.187
2025-12-28,Samsung Mobile,Marketplace,1813.2,-0.082
2025-12-29,Samsung Mobile,Marketplace,2008.5,0.108
2025-12-30,Samsung Mobile,Marketplace,2108.6,0.05
2025-12-31,Samsung Mobile,Marketplace,2009.0,-0.047
2025-01-01,Tesla Motors,Electric Vehicles,45741.0,
2025-01-02,Tesla Motors,Electric Vehicles,40356.1,-0.118
2025-01-03,Tesla Motors,Electric Vehicles,34244.4,-0.151
2025-01-04,Tesla Motors,Electric Vehicles,35819.8,0.046
2025-01-05,Tesla Motors,Electric Vehicles,39754.7,0.11
2025-01-06,Tesla Motors,Electric Vehicles,42043.1,0.058
2025-01-07,Tesla Motors,Electric Vehicles,42552.7,0.012
2025-01-08,Tesla Motors,Electric Vehicles,34756.2,-0.183
2025-01-09,Tesla Motors,Electric Vehicles,41269.4,0.187
2025-01-10,Tesla Motors,Electric Vehicles,46200.5,0.119
2025-01-11,Tesla Motors,Electric Vehicles,42371.8,-0.083
2025-01-12,Tesla Motors,Electric Vehicles,50506.6,0.192
2025-01-13,Tesla Motors,Electric Vehicles,52564.9,0.041
2025-01-14,Tesla Motors,Electric Vehicles,54297.9,0.033
2025-01-15,Tesla Motors,Electric Vehicles,59685.9,0.099
2025-01-16,Tesla Motors,Electric Vehicles,67129.2,0.125
2025-01-17,Tesla Motors,Electric Vehicles,71330.9,0.063
2025-01-18,Tesla Motors,Electric Vehicles,60719.6,-0.149
2025-01-19,Tesla Motors,Electric Vehicles,56791.5,-0.065
2025-01-20,Tesla Motors,Electric Vehicles,66516.1,0.171
2025-01-21,Tesla Motors,Electric Vehicles,59189.1,-0.11
2025-01-22,Tesla Motors,Electric Vehicles,56162.5,-0.051
2025-01-23,Tesla Motors,Electric Vehicles,54636.6,-0.027
2025-01-24,Tesla Motors,Electric Vehicles,53312.4,-0.024
2025-01-25,Tesla Motors,Electric Vehicles,55720.8,0.045
2025-01-26,Tesla Motors,Electric Vehicles,65596.2,0.177
2025-01-27,Tesla Motors,Electric Vehicles,58792.4,-0.104
2025-01-28,Tesla Motors,Electric Vehicles,49891.2,-0.151
2025-01-29,Tesla Motors,Electric Vehicles,43853.8,-0.121
2025-01-30,Tesla Motors,Electric Vehicles,50641.1,0.155
2025-01-31,Tesla Motors,Electric Vehicles,53594.7,0.058
2025-02-01,Tesla Motors,Electric Vehicles,49005.0,-0.086
2025-02-02,Tesla Motors,Electric Vehicles,55198.2,0.126
2025-02-03,Tesla Motors,Electric Vehicles,63176.9,0.145
2025-02-04,Tesla Motors,Electric Vehicles,71933.6,0.139
2025-02-05,Tesla Motors,Electric Vehicles,83987.6,0.168
2025-02-06,Tesla Motors,Electric Vehicles,75664.1,-0.099
2025-02-07,Tesla Motors,Electric Vehicles,83383.1,0.102
2025-02-08,Tesla Motors,Electric Vehicles,82067.0,-0.016
2025-02-09,Tesla Motors,Electric Vehicles,93293.7,0.137
2025-02-10,Tesla Motors,Electric Vehicles,101820.4,0.091
2025-02-11,Tesla Motors,Electric Vehicles,113079.6,0.111
2025-02-12,Tesla Motors,Electric Vehicles,120143.1,0.062
2025-02-13,Tesla Motors,Electric Vehicles,104641.2,-0.129
2025-02-14,Tesla Motors,Electric Vehicles,106525.9,0.018
2025-02-15,Tesla Motors,Electric Vehicles,127177.8,0.194
2025-02-16,Tesla Motors,Electric Vehicles,149428.3,0.175
2025-02-17,Tesla Motors,Electric Vehicles,122123.2,-0.183
2025-02-18,Tesla Motors,Electric Vehicles,105749.6,-0.134
2025-02-19,Tesla Motors,Electric Vehicles,90171.8,-0.147
2025-02-20,Tesla Motors,Electric Vehicles,98322.6,0.09
2025-02-21,Tesla Motors,Electric Vehicles,110820.8,0.127
2025-02-22,Tesla Motors,Electric Vehicles,98121.2,-0.115
2025-02-23,Tesla Motors,Electric Vehicles,98350.9,0.002
2025-02-24,Tesla Motors,Electric Vehicles,111754.3,0.136
2025-02-25,Tesla Motors,Electric Vehicles,122161.0,0.093
2025-02-26,Tesla Motors,Electric Vehicles,124224.8,0.017
2025-02-27,Tesla Motors,Electric Vehicles,128714.2,0.036
2025-02-28,Tesla Motors,Electric Vehicles,129144.7,0.003
2025-03-01,Tesla Motors,Electric Vehicles,118686.5,-0.081
2025-03-02,Tesla Motors,Electric Vehicles,121773.3,0.026
2025-03-03,Tesla Motors,Electric Vehicles,130973.8,0.076
2025-03-04,Tesla Motors,Electric Vehicles,150532.0,0.149
2025-03-05,Tesla Motors,Electric Vehicles,158738.5,0.055
2025-03-06,Tesla Motors,Electric Vehicles,175318.5,0.104
2025-03-07,Tesla Motors,Electric Vehicles,151480.2,-0.136
2025-03-08,Tesla Motors,Electric Vehicles,149150.9,-0.015
2025-03-09,Tesla Motors,Electric Vehicles,119877.5,-0.196
2025-03-10,Tesla Motors,Electric Vehicles,107730.5,-0.101
2025-03-11,Tesla Motors,Electric Vehicles,117489.2,0.091
2025-03-12,Tesla Motors,Electric Vehicles,140602.1,0.197
2025-03-13,Tesla Motors,Electric Vehicles,118059.6,-0.16
2025-03-14,Tesla Motors,Electric Vehicles,113407.8,-0.039
2025-03-15,Tesla Motors,Electric Vehicles,127019.9,0.12
2025-03-16,Tesla Motors,Electric Vehicles,111982.6,-0.118
2025-03-17,Tesla Motors,Electric Vehicles,114450.0,0.022
2025-03-18,Tesla Motors,Electric Vehicles,125120.0,0.093
2025-03-19,Tesla Motors,Electric Vehicles,130924.8,0.046
2025-03-20,Tesla Motors,Electric Vehicles,114586.7,-0.125
2025-03-21,Tesla Motors,Electric Vehicles,107958.3,-0.058
2025-03-22,Tesla Motors,Electric Vehicles,120213.4,0.114
2025-03-23,Tesla Motors,Electric Vehicles,122820.9,0.022
2025-03-24,Tesla Motors,Electric Vehicles,98513.6,-0.198
2025-03-25,Tesla Motors,Electric Vehicles,108798.1,0.104
2025-03-26,Tesla Motors,Electric Vehicles,88575.2,-0.186
2025-03-27,Tesla Motors,Electric Vehicles,97281.6,0.098
2025-03-28,Tesla Motors,Electric Vehicles,85704.3,-0.119
2025-03-29,Tesla Motors,Electric Vehicles,101407.8,0.183
2025-03-30,Tesla Motors,Electric Vehicles,96051.1,-0.053
2025-03-31,Tesla Motors,Electric Vehicles,89401.7,-0.069
2025-04-01,Tesla Motors,Electric Vehicles,76845.7,-0.14
2025-04-02,Tesla Motors,Electric Vehicles,70870.3,-0.078
2025-04-03,Tesla Motors,Electric Vehicles,81547.7,0.151
2025-04-04,Tesla Motors,Electric Vehicles,97737.6,0.199
2025-04-05,Tesla Motors,Electric Vehicles,92589.2,-0.053
2025-04-06,Tesla Motors,Electric Vehicles,90686.0,-0.021
2025-04-07,Tesla Motors,Electric Vehicles,98741.4,0.089
2025-04-08,Tesla Motors,Electric Vehicles,113994.9,0.154
2025-04-09,Tesla Motors,Electric Vehicles,118237.5,0.037
2025-04-10,Tesla Motors,Electric Vehicles,113107.2,-0.043
2025-04-11,Tesla Motors,Electric Vehicles,109154.0,-0.035
2025-04-12,Tesla Motors,Electric Vehicles,117695.0,0.078
2025-04-13,Tesla Motors,Electric Vehicles,94307.5,-0.199
2025-04-14,Tesla Motors,Electric Vehicles,98818.7,0.048
2025-04-15,Tesla Motors,Electric Vehicles,93106.7,-0.058
2025-04-16,Tesla Motors,Electric Vehicles,104063.4,0.118
2025-04-17,Tesla Motors,Electric Vehicles,87121.5,-0.163
2025-04-18,Tesla Motors,Electric Vehicles,90195.3,0.035
2025-04-19,Tesla Motors,Electric Vehicles,89508.8,-0.008
2025-04-20,Tesla Motors,Electric Vehicles,94604.5,0.057
2025-04-21,Tesla Motors,Electric Vehicles,78137.8,-0.174
2025-04-22,Tesla Motors,Electric Vehicles,80637.7,0.032
2025-04-23,Tesla Motors,Electric Vehicles,82620.9,0.025
2025-04-24,Tesla Motors,Electric Vehicles,84625.6,0.024
2025-04-25,Tesla Motors,Electric Vehicles,88128.7,0.041
2025-04-26,Tesla Motors,Electric Vehicles,94349.5,0.071
2025-04-27,Tesla Motors,Electric Vehicles,105859.7,0.122
2025-04-28,Tesla Motors,Electric Vehicles,96113.0,-0.092
2025-04-29,Tesla Motors,Electric Vehicles,108609.6,0.13
2025-04-30,Tesla Motors,Electric Vehicles,108533.8,-0.001
2025-05-01,Tesla Motors,Electric Vehicles,90172.4,-0.169
2025-05-02,Tesla Motors,Electric Vehicles,74249.8,-0.177
2025-05-03,Tesla Motors,Electric Vehicles,69326.7,-0.066
2025-05-04,Tesla Motors,Electric Vehicles,77227.1,0.114
2025-05-05,Tesla Motors,Electric Vehicles,83642.5,0.083
2025-05-06,Tesla Motors,Electric Vehicles,93298.7,0.115
2025-05-07,Tesla Motors,Electric Vehicles,93943.2,0.007
2025-05-08,Tesla Motors,Electric Vehicles,91696.0,-0.024
2025-05-09,Tesla Motors,Electric Vehicles,78765.1,-0.141
2025-05-10,Tesla Motors,Electric Vehicles,73352.2,-0.069
2025-05-11,Tesla Motors,Electric Vehicles,71416.3,-0.026
2025-05-12,Tesla Motors,Electric Vehicles,59664.0,-0.165
2025-05-13,Tesla Motors,Electric Vehicles,52996.2,-0.112
2025-05-14,Tesla Motors,Electric Vehicles,55078.5,0.039
2025-05-15,Tesla Motors,Electric Vehicles,60270.5,0.094
2025-05-16,Tesla Motors,Electric Vehicles,72284.7,0.199
2025-05-17,Tesla Motors,Electric Vehicles,84807.7,0.173
2025-05-18,Tesla Motors,Electric Vehicles,89643.9,0.057
2025-05-19,Tesla Motors,Electric Vehicles,86820.1,-0.032
2025-05-20,Tesla Motors,Electric Vehicles,91549.3,0.054
2025-05-21,Tesla Motors,Electric Vehicles,102009.7,0.114
2025-05-22,Tesla Motors,Electric Vehicles,86436.4,-0.153
2025-05-23,Tesla Motors,Electric Vehicles,83321.4,-0.036
2025-05-24,Tesla Motors,Electric Vehicles,94646.5,0.136
