serialNo,name,date,amount,category
5273,Mobile Recharge,2024-09-14,1981.13,Communication
5274,Internet,2024-09-27,8102.73,Communication
5275,Data Plan,2024-09-04,1390.43,Communication
5276,Taxi,2024-09-07,1597.26,Travel
5277,Flight,2024-09-11,7042.53,Travel
5278,Surgery,2024-09-04,2874.02,Medical
5279,Internet,2024-09-24,4673.14,Home
5280,Gym,2024-09-10,329.99,Sports
5281,Concert,2024-09-20,2422.62,Entertainment
5282,Security,2024-09-20,4880.18,Home
5283,Repair,2024-09-20,8611.31,Home
5284,Bar,2024-09-16,3314.81,Entertainment
5285,Taxi,2024-09-10,7938.22,Transportation
5286,Doctor Visit,2024-09-24,8849.81,Medical
5287,Utilities,2024-09-05,9785.02,Home
5288,Dental,2024-09-07,2313.87,Medical
5289,Tuition,2024-09-02,7947.93,Education
5290,Subscription,2024-09-14,1985.52,Others
5291,Pants,2024-09-06,6588.53,Clothing
5292,Donation,2024-09-27,4019.11,Others
5293,Decor,2024-09-01,5433.73,Home
5294,Donation,2024-09-21,4636.71,Others
5295,Sweater,2024-09-28,7239.72,Clothing
5296,Rent,2024-09-15,5883.2,Home
5297,Hotel,2024-09-26,7479.71,Travel
5298,Vaccine,2024-09-14,6010.78,Medical
5299,Exhibition,2024-09-17,5113.63,Entertainment
5300,Eye Exam,2024-09-04,283.19,Medical
5301,Nightclub,2024-10-22,7087.29,Entertainment
5302,Sweater,2024-10-01,6957.59,Clothing
5303,Cleaning,2024-10-28,5631.4,Home
5304,Hat,2024-10-14,1102.55,Clothing
5305,Bakery,2024-10-22,9990.34,Food
5306,Cycling,2024-10-19,2452.69,Sports
5307,Data Plan,2024-10-06,3604.77,Communication
5308,Bar,2024-10-16,8488.36,Entertainment
5309,Exam Fee,2024-10-06,1118.23,Education
5310,Taxi,2024-10-24,6982.64,Travel
5311,Scarf,2024-10-18,8195.23,Clothing
5312,Appliance,2024-10-23,382.31,Home
5313,Sweater,2024-10-11,2141.7,Clothing
5314,Hotel,2024-10-20,9468.5,Travel
5315,Football,2024-10-18,7805.56,Sports
5316,Exam Fee,2024-10-01,5528.28,Education
5317,Visa Fee,2024-10-20,8820.85,Travel
5318,Flight,2024-10-21,105.65,Travel
5319,Stationery,2024-10-08,8675.58,Education
5320,Fax,2024-10-02,7572.8,Communication
5321,Tuition,2024-10-02,5717.32,Education
5322,Medicine,2024-10-26,754.04,Medical
5323,Travel Insurance,2024-10-04,933.71,Travel
5324,Pet,2024-10-25,8689.32,Others
5325,Calling Card,2024-10-10,2051.2,Communication
5326,Sweater,2024-10-03,3957.63,Clothing
5327,Repair,2024-10-14,2238.66,Home
5328,Basketball,2024-10-17,8445.56,Sports
5329,Library Fee,2024-10-18,3464.7,Education
5330,Car Maintenance,2024-10-02,7792.9,Transportation
5331,Decor,2024-10-19,1597.45,Home
5332,Theater,2024-10-06,2003.19,Entertainment
5333,Taxi,2024-10-27,52.58,Travel
5334,Football,2024-10-02,7716.79,Sports
5335,Insurance,2024-10-23,8897.36,Medical
5336,Car Maintenance,2024-10-13,4315.83,Transportation
5337,Ride Share,2024-10-23,1945.41,Transportation
5338,Suit,2024-10-21,3878.76,Clothing
5339,Running,2024-10-18,6456.0,Sports
5340,Parking,2024-10-12,7511.45,Transportation
5341,Train,2024-10-04,4460.15,Travel
5342,Bicycle,2024-10-16,9121.18,Transportation
5343,Coffee,2024-10-09,1266.96,Food
5344,Travel Insurance,2024-10-20,1001.46,Travel
5345,Swimming,2024-10-15,8456.48,Sports
5346,Bicycle,2024-10-04,9846.57,Transportation
5347,Donation,2024-10-25,3817.96,Others
5348,Calling Card,2024-10-17,6402.64,Communication
5349,Lottery,2024-10-02,4019.48,Others
5350,Workshop,2024-10-21,5242.85,Education
5351,Roaming,2024-10-19,3758.71,Communication
5352,Running,2024-10-12,8888.5,Sports
5353,Breakfast,2024-10-20,5172.16,Food
5354,Pants,2024-10-12,6257.71,Clothing
5355,KTV,2024-10-11,2797.62,Entertainment
5356,Fuel,2024-10-23,7405.64,Transportation
5357,Hospital,2024-10-23,8743.8,Medical
5358,Lunch,2024-10-07,5448.15,Food
5359,Tour Package,2024-10-12,6170.92,Travel
5360,Concert,2024-10-24,8231.6,Entertainment
5361,Jacket,2024-10-04,9782.62,Clothing
5362,Hospital,2024-10-21,3733.02,Medical
5363,Internet,2024-10-21,8108.53,Home
5364,Streaming Service,2024-10-17,7307.57,Entertainment
5365,Equipment,2024-10-02,3495.73,Sports
5366,KTV,2024-10-15,1804.22,Entertainment
5367,Running,2024-10-26,2635.7,Sports
5368,Library Fee,2024-10-08,9151.62,Education
5369,Coffee,2024-10-20,6935.73,Food
5370,Luggage,2024-10-22,7543.55,Travel
5371,Travel Guide,2024-10-07,373.04,Travel
5372,Travel Guide,2024-10-12,6398.87,Travel
5373,Miscellaneous,2024-10-26,2586.5,Others
5374,KTV,2024-10-09,6043.73,Entertainment
5375,Data Plan,2024-10-11,8213.91,Communication
5376,Fine,2024-10-23,4769.54,Others
5377,Phone Bill,2024-10-05,1491.43,Communication
5378,Roaming,2024-10-09,3875.67,Communication
5379,Internet,2024-10-06,9753.53,Communication
5380,Training,2024-10-06,5684.78,Education
5381,Hat,2024-10-12,3364.29,Clothing
5382,Health Check,2024-10-03,6636.74,Medical
5383,Parking,2024-10-02,1981.1,Transportation
5384,Health Check,2024-10-05,916.06,Medical
5385,Bus,2024-10-26,6386.27,Transportation
5386,Game,2024-10-10,6954.96,Entertainment
5387,Bicycle,2024-10-02,4520.49,Transportation
5388,Equipment,2024-10-11,2550.02,Sports
5389,Groceries,2024-10-28,3593.6,Food
5390,SIM Card,2024-10-07,8322.43,Communication
5391,Medicine,2024-10-02,8993.74,Medical
5392,Therapy,2024-10-14,250.97,Medical
5393,Fine,2024-10-14,284.75,Others
5394,Online Course,2024-10-08,3296.6,Education
5395,Basketball,2024-10-06,3592.63,Sports
5396,Cleaning,2024-10-13,2019.71,Home
5397,Equipment,2024-10-21,9443.98,Sports
5398,Rental Car,2024-10-01,6408.58,Travel
5399,Ride Share,2024-10-06,9293.8,Transportation
5400,Theater,2024-10-06,7597.77,Entertainment
5401,Appliance,2024-11-17,8394.23,Home
5402,SIM Card,2024-11-26,2827.6,Communication
5403,Phone Bill,2024-11-28,330.04,Communication
5404,Training,2024-11-02,9404.23,Education
5405,Ride Share,2024-11-06,1966.81,Transportation
5406,Appliance,2024-11-08,8566.63,Home
5407,Utilities,2024-11-19,6065.11,Home
5408,Appliance,2024-11-02,3976.57,Home
5409,Sweater,2024-11-12,5897.74,Clothing
5410,Football,2024-11-02,2967.62,Sports
5411,Hat,2024-11-17,3523.73,Clothing
5412,Hat,2024-11-21,309.96,Clothing
5413,Rental Car,2024-11-03,2385.86,Travel
5414,Gift,2024-11-19,5141.88,Others
5415,Concert,2024-11-25,3614.91,Entertainment
5416,Workshop,2024-11-05,604.67,Education
5417,Swimming,2024-11-03,5599.88,Sports
5418,Taxi,2024-11-05,8014.53,Travel
5419,Insurance,2024-11-01,6054.3,Medical
5420,Tour Package,2024-11-12,356.13,Travel
5421,Toll,2024-11-28,2179.94,Transportation
5422,Repair,2024-11-13,554.9,Home
5423,Therapy,2024-11-09,4490.19,Medical
5424,Donation,2024-11-26,5030.72,Others
5425,Shirt,2024-11-23,4531.83,Clothing
5426,Fitness Class,2024-11-12,6330.73,Sports
5427,Seminar,2024-11-25,8230.13,Education
5428,Swimming,2024-11-19,5768.95,Sports
5429,Pet,2024-11-01,6726.01,Others
5430,SIM Card,2024-11-24,2513.25,Communication
5431,Donation,2024-11-27,4954.16,Others
5432,Taxi,2024-11-25,5257.17,Travel
5433,Stationery,2024-11-16,4600.96,Education
5434,Library Fee,2024-11-27,8314.35,Education
5435,Doctor Visit,2024-11-17,6688.56,Medical
5436,Messenger App,2024-11-01,4220.55,Communication
5437,SIM Card,2024-11-20,3159.3,Communication
5438,Gym,2024-11-08,9460.56,Sports
5439,Security,2024-11-16,6082.44,Home
5440,Laundry,2024-11-01,3473.46,Others
5441,Vaccine,2024-11-11,6854.9,Medical
5442,Gym,2024-11-25,7260.94,Sports
5443,Utilities,2024-11-24,4859.84,Home
5444,Yoga,2024-11-13,1261.7,Sports
5445,Mortgage,2024-11-05,3345.61,Home
5446,Health Check,2024-11-10,2151.63,Medical
5447,Movie,2024-11-08,9275.53,Entertainment
5448,Bicycle,2024-11-10,7796.56,Transportation
5449,Gift,2024-11-07,182.81,Others
5450,Snacks,2024-11-23,8406.73,Food
5451,Dress,2024-11-02,6158.01,Clothing
5452,Lunch,2024-11-19,2431.44,Food
5453,Rental Car,2024-11-06,1915.8,Travel
5454,Exam Fee,2024-11-17,3871.76,Education
5455,Donation,2024-11-16,3446.51,Others
5456,Vaccine,2024-11-06,289.98,Medical
5457,Yoga,2024-11-28,6515.86,Sports
5458,Rent,2024-11-01,7546.72,Home
5459,Cleaning,2024-11-26,9210.51,Home
5460,Flight,2024-11-13,2743.79,Travel
5461,Subscription,2024-11-19,3483.8,Others
5462,Mortgage,2024-11-13,8418.66,Home
5463,Jacket,2024-11-27,1835.23,Clothing
5464,Decor,2024-11-11,8150.72,Home
5465,Messenger App,2024-11-04,4202.42,Communication
5466,Fax,2024-11-08,4620.89,Communication
5467,Luggage,2024-11-11,7905.63,Travel
5468,Jacket,2024-11-18,7833.65,Clothing
5469,Jacket,2024-11-17,3434.88,Clothing
5470,KTV,2024-11-15,2412.21,Entertainment
5471,Bar,2024-11-16,7977.64,Entertainment
5472,Furniture,2024-11-09,3798.13,Home
5473,Delivery,2024-11-13,9300.75,Food
5474,Yoga,2024-11-17,2152.32,Sports
5475,Delivery,2024-11-01,8147.15,Food
5476,Decor,2024-11-20,5020.93,Home
5477,Eye Exam,2024-11-10,6032.14,Medical
5478,Medicine,2024-11-05,26.73,Medical
5479,Lunch,2024-11-10,605.76,Food
5480,Internet,2024-11-28,7754.3,Communication
5481,Rent,2024-11-04,5333.53,Home
5482,Exhibition,2024-11-03,9477.72,Entertainment
5483,Travel Insurance,2024-11-12,3305.65,Travel
5484,Fax,2024-11-06,5685.38,Communication
5485,Socks,2024-11-11,2468.46,Clothing
5486,Fitness Class,2024-11-27,1931.22,Sports
5487,Lecture,2024-11-03,1678.5,Education
5488,Jacket,2024-11-13,3050.66,Clothing
5489,Running,2024-11-28,6865.88,Sports
5490,Bakery,2024-11-16,8459.03,Food
5491,Groceries,2024-11-02,2901.85,Food
5492,Running,2024-11-22,7700.78,Sports
5493,Dinner,2024-11-20,529.37,Food
5494,Cleaning,2024-11-24,1622.33,Home
5495,Snacks,2024-11-18,9930.76,Food
5496,Jacket,2024-11-23,6009.57,Clothing
5497,Roaming,2024-11-22,5103.03,Communication
5498,Dress,2024-11-07,1501.77,Clothing
5499,Socks,2024-11-25,6722.74,Clothing
5500,Utilities,2024-11-25,166.75,Home
5501,Yoga,2024-12-11,3409.27,Sports
5502,Game,2024-12-28,9989.72,Entertainment
5503,Calling Card,2024-12-14,9276.94,Communication
5504,Streaming Service,2024-12-26,9399.17,Entertainment
5505,Taxi,2024-12-21,2986.5,Transportation
5506,Sweater,2024-12-09,1087.48,Clothing
5507,Messenger App,2024-12-26,7046.29,Communication
5508,Training,2024-12-11,6403.66,Education
5509,Fuel,2024-12-13,5590.42,Transportation
5510,Tips,2024-12-12,8135.45,Others
5511,Mobile Recharge,2024-12-22,2324.06,Communication
5512,Data Plan,2024-12-10,6501.15,Communication
5513,Data Plan,2024-12-03,4166.93,Communication
5514,Exhibition,2024-12-13,7270.33,Entertainment
5515,Flight,2024-12-10,7199.3,Travel
5516,Tour Package,2024-12-09,6225.5,Travel
5517,Socks,2024-12-14,6180.27,Clothing
5518,Roaming,2024-12-22,949.25,Communication
5519,Donation,2024-12-12,5129.78,Others
5520,Hotel,2024-12-02,5283.4,Travel
5521,Equipment,2024-12-20,3008.29,Sports
5522,Online Course,2024-12-10,473.16,Education
5523,Training,2024-12-26,4405.54,Education
5524,Basketball,2024-12-11,2446.96,Sports
5525,Rent,2024-12-15,8947.39,Home
5526,Dental,2024-12-25,2566.31,Medical
5527,Repair,2024-12-27,6830.95,Home
5528,Training,2024-12-08,7366.27,Education
5529,Train Ticket,2024-12-05,7037.86,Transportation
5530,Subscription,2024-12-20,6433.53,Others
5531,Dinner,2024-12-15,4510.96,Food
5532,Vaccine,2024-12-01,5865.6,Medical
5533,Shoes,2024-12-02,7702.01,Clothing
5534,Ride Share,2024-12-26,9261.36,Transportation
5535,Storage,2024-12-10,3447.89,Others
5536,Theater,2024-12-19,2862.81,Entertainment
5537,Swimming,2024-12-25,2963.21,Sports
5538,Dress,2024-12-26,130.66,Clothing
5539,Fitness Class,2024-12-07,3116.46,Sports
5540,Exam Fee,2024-12-19,4050.76,Education
5541,Fax,2024-12-08,1809.24,Communication
5542,Storage,2024-12-10,2870.47,Others
5543,Football,2024-12-04,4357.4,Sports
5544,Lottery,2024-12-19,2822.17,Others
5545,Cleaning,2024-12-22,7210.8,Home
5546,Messenger App,2024-12-19,9762.99,Communication
5547,Suit,2024-12-07,1509.56,Clothing
5548,Subscription,2024-12-10,5380.61,Others
5549,Seminar,2024-12-02,5226.11,Education
5550,Rental Car,2024-12-08,8464.52,Travel
5551,Vaccine,2024-12-05,1478.68,Medical
5552,Concert,2024-12-20,3403.11,Entertainment
5553,Bakery,2024-12-08,5166.79,Food
5554,Flight,2024-12-23,171.43,Travel
5555,Coffee,2024-12-24,6616.92,Food
5556,Cleaning,2024-12-02,5799.9,Home
5557,Subscription,2024-12-28,903.19,Others
5558,Luggage,2024-12-04,1469.55,Travel
5559,Breakfast,2024-12-14,250.48,Food
5560,Sweater,2024-12-11,9876.46,Clothing
5561,Sweater,2024-12-18,5835.22,Clothing
5562,Phone Bill,2024-12-04,1683.55,Communication
5563,Fitness Class,2024-12-03,5130.04,Sports
5564,Concert,2024-12-20,3852.82,Entertainment
5565,Workshop,2024-12-18,4690.65,Education
5566,Furniture,2024-12-18,7561.51,Home
5567,Exhibition,2024-12-20,6080.05,Entertainment
5568,Pet,2024-12-25,71.67,Others
5569,VPN,2024-12-15,7568.44,Communication
5570,Mobile Recharge,2024-12-17,4177.56,Communication
5571,Coffee,2024-12-05,2894.91,Food
5572,Repair,2024-12-14,959.3,Home
5573,Amusement Park,2024-12-23,801.77,Entertainment
5574,Snacks,2024-12-22,4576.34,Food
5575,Cleaning,2024-12-07,6164.85,Home
5576,Online Course,2024-12-03,9550.04,Education
5577,SIM Card,2024-12-18,8371.67,Communication
5578,Travel Guide,2024-12-02,1322.69,Travel
5579,Bakery,2024-12-04,2048.13,Food
5580,Stationery,2024-12-07,4010.89,Education
5581,Exhibition,2024-12-15,1301.47,Entertainment
5582,Exam Fee,2024-12-06,2526.82,Education
5583,Luggage,2024-12-07,2279.82,Travel
5584,Online Course,2024-12-19,5081.01,Education
5585,Tour Package,2024-12-05,6026.81,Travel
5586,Fitness Class,2024-12-22,4759.61,Sports
5587,Rental Car,2024-12-14,1324.14,Travel
5588,Shoes,2024-12-12,1735.54,Clothing
5589,Train,2024-12-27,6331.16,Travel
5590,Bar,2024-12-19,2778.65,Entertainment
5591,Roaming,2024-12-02,6604.3,Communication
5592,Subway,2024-12-05,4337.1,Transportation
5593,Rent,2024-12-07,1508.3,Home
5594,Lunch,2024-12-02,950.9,Food
5595,Streaming Service,2024-12-13,4891.77,Entertainment
5596,Swimming,2024-12-26,139.95,Sports
5597,Fitness Class,2024-12-23,1481.39,Sports
5598,Mobile Recharge,2024-12-06,2670.55,Communication
5599,Lecture,2024-12-28,2427.91,Education
5600,Train,2024-12-10,1685.1,Travel
5601,Eye Exam,2025-01-17,6183.47,Medical
5602,Miscellaneous,2025-01-24,6989.72,Others
5603,Fast Food,2025-01-23,9700.21,Food
5604,Lunch,2025-01-10,3498.49,Food
5605,Lottery,2025-01-23,7503.51,Others
5606,Furniture,2025-01-03,1555.38,Home
5607,Hat,2025-01-22,1811.42,Clothing
5608,Swimming,2025-01-04,9052.62,Sports
5609,Bus,2025-01-05,4742.27,Transportation
5610,Nightclub,2025-01-10,7776.45,Entertainment
5611,Calling Card,2025-01-26,1369.94,Communication
5612,Subscription,2025-01-12,4747.86,Others
5613,Dress,2025-01-20,7796.3,Clothing
5614,Luggage,2025-01-07,6542.39,Travel
5615,Gift,2025-01-07,626.13,Others
5616,Storage,2025-01-08,6276.77,Others
5617,Breakfast,2025-01-15,1055.59,Food
5618,Hotel,2025-01-24,3486.47,Travel
5619,Swimming,2025-01-28,3429.49,Sports
5620,Tuition,2025-01-14,5085.76,Education
5621,Basketball,2025-01-07,6496.06,Sports
5622,Stationery,2025-01-27,3951.43,Education
5623,Messenger App,2025-01-02,304.14,Communication
5624,Medicine,2025-01-03,6865.73,Medical
5625,VPN,2025-01-12,8366.01,Communication
5626,Shoes,2025-01-01,2901.26,Clothing
5627,Insurance,2025-01-11,3061.77,Medical
5628,VPN,2025-01-20,3200.48,Communication
5629,Snacks,2025-01-28,1408.26,Food
5630,SIM Card,2025-01-22,2618.11,Communication
5631,Toll,2025-01-06,1031.91,Transportation
5632,Flight,2025-01-02,3986.39,Travel
5633,Mobile Recharge,2025-01-09,9393.61,Communication
5634,Hotel,2025-01-06,2913.48,Travel
5635,Breakfast,2025-01-15,1796.55,Food
5636,Yoga,2025-01-10,5349.74,Sports
5637,Roaming,2025-01-15,6688.17,Communication
5638,Jacket,2025-01-19,4710.69,Clothing
5639,Restaurant,2025-01-03,5929.62,Food
5640,Theater,2025-01-25,4081.42,Entertainment
5641,Taxi,2025-01-12,7595.6,Transportation
5642,Visa Fee,2025-01-06,7452.15,Travel
5643,Fuel,2025-01-22,7458.88,Transportation
5644,Theater,2025-01-16,7438.13,Entertainment
5645,Donation,2025-01-04,6809.15,Others
5646,Rent,2025-01-22,3439.43,Home
5647,Bus,2025-01-12,9579.53,Transportation
5648,Roaming,2025-01-13,141.88,Communication
5649,Storage,2025-01-14,2096.81,Others
5650,Fax,2025-01-25,3051.95,Communication
5651,Groceries,2025-01-28,4747.84,Food
5652,Fitness Class,2025-01-16,7734.16,Sports
5653,Taxi,2025-01-12,1951.04,Travel
5654,Groceries,2025-01-04,7436.91,Food
5655,Pet,2025-01-17,8981.15,Others
5656,Subscription,2025-01-07,8762.24,Others
5657,Bar,2025-01-28,8778.75,Entertainment
5658,Train,2025-01-15,4226.84,Travel
5659,Gift,2025-01-14,2823.36,Others
5660,Subscription,2025-01-26,7271.73,Others
5661,Scarf,2025-01-17,60.26,Clothing
5662,Stationery,2025-01-13,7273.67,Education
5663,Stationery,2025-01-09,7702.06,Education
5664,Flight,2025-01-01,4471.9,Travel
5665,Parking,2025-01-16,3616.81,Transportation
5666,Sweater,2025-01-08,5179.09,Clothing
5667,Lunch,2025-01-08,3046.89,Food
5668,Bakery,2025-01-07,3493.41,Food
5669,Security,2025-01-07,4467.01,Home
5670,Cycling,2025-01-28,9195.18,Sports
5671,Fine,2025-01-03,9489.12,Others
5672,Internet,2025-01-08,4465.24,Home
5673,Running,2025-01-09,5802.27,Sports
5674,Health Check,2025-01-06,2612.16,Medical
5675,Therapy,2025-01-28,6332.24,Medical
5676,Stationery,2025-01-08,8039.85,Education
5677,Football,2025-01-22,4825.56,Sports
5678,Hotel,2025-01-02,1997.18,Travel
5679,Football,2025-01-17,4519.78,Sports
5680,Surgery,2025-01-27,1342.98,Medical
5681,Movie,2025-01-23,3780.64,Entertainment
5682,Utilities,2025-01-27,5110.79,Home
5683,Suit,2025-01-03,2509.26,Clothing
5684,Hospital,2025-01-07,7526.12,Medical
5685,Game,2025-01-02,2897.34,Entertainment
5686,Movie,2025-01-04,3707.97,Entertainment
5687,Tips,2025-01-07,5396.38,Others
5688,Cleaning,2025-01-17,2967.69,Home
5689,Sweater,2025-01-08,9799.56,Clothing
5690,Breakfast,2025-01-14,3238.77,Food
5691,Hat,2025-01-04,723.19,Clothing
5692,Health Check,2025-01-27,1939.05,Medical
5693,Game,2025-01-01,6764.34,Entertainment
5694,Cleaning,2025-01-15,4181.48,Home
5695,Movie,2025-01-14,5637.47,Entertainment
5696,Tips,2025-01-27,147.18,Others
5697,Hat,2025-01-08,8104.81,Clothing
5698,Workshop,2025-01-10,3262.23,Education
5699,Suit,2025-01-10,1445.43,Clothing
5700,Lunch,2025-01-03,3641.2,Food
5701,Groceries,2025-02-09,3565.79,Food
5702,Lunch,2025-02-12,5723.17,Food
5703,Visa Fee,2025-02-06,3946.62,Travel
5704,Fine,2025-02-21,9067.72,Others
5705,Game,2025-02-12,9133.12,Entertainment
5706,Rental Car,2025-02-23,7013.33,Travel
5707,Phone Bill,2025-02-18,8431.77,Communication
5708,Game,2025-02-02,5968.57,Entertainment
5709,Insurance,2025-02-17,266.1,Medical
5710,Train,2025-02-13,5206.7,Travel
5711,Scarf,2025-02-20,8879.48,Clothing
5712,Pet,2025-02-07,8055.24,Others
5713,Shoes,2025-02-25,7404.85,Clothing
5714,Theater,2025-02-07,6025.77,Entertainment
5715,KTV,2025-02-20,1121.08,Entertainment
5716,Delivery,2025-02-20,2956.56,Food
5717,Bicycle,2025-02-14,2692.76,Transportation
5718,Bus,2025-02-22,5139.04,Transportation
5719,Health Check,2025-02-07,5837.81,Medical
5720,Theater,2025-02-15,5982.79,Entertainment
5721,Groceries,2025-02-19,5389.37,Food
5722,Phone Bill,2025-02-18,6336.45,Communication
5723,Gym,2025-02-22,6568.51,Sports
5724,Seminar,2025-02-26,9281.02,Education
5725,Travel Insurance,2025-02-25,3768.9,Travel
5726,Stationery,2025-02-28,8083.78,Education
5727,VPN,2025-02-11,3457.09,Communication
5728,Fitness Class,2025-02-02,4126.68,Sports
5729,Suit,2025-02-19,4263.64,Clothing
5730,KTV,2025-02-20,4063.45,Entertainment
5731,Sweater,2025-02-02,5271.09,Clothing
5732,Flight,2025-02-05,3571.0,Travel
5733,Rental Car,2025-02-09,1983.66,Travel
5734,Hospital,2025-02-16,650.11,Medical
5735,Travel Guide,2025-02-23,4306.49,Travel
5736,Donation,2025-02-16,6663.05,Others
5737,Seminar,2025-02-15,9868.39,Education
5738,Fuel,2025-02-06,1038.4,Transportation
5739,Stationery,2025-02-11,2888.43,Education
5740,Laundry,2025-02-14,8004.1,Others
5741,Fitness Class,2025-02-23,48.76,Sports
5742,Library Fee,2025-02-01,5489.4,Education
5743,Dental,2025-02-17,1924.03,Medical
5744,Swimming,2025-02-26,704.61,Sports
5745,Calling Card,2025-02-24,6439.38,Communication
5746,Bicycle,2025-02-22,5945.3,Transportation
5747,Breakfast,2025-02-18,5653.75,Food
5748,Sweater,2025-02-01,5980.8,Clothing
5749,Tuition,2025-02-15,6420.78,Education
5750,Rental Car,2025-02-05,7715.9,Travel
5751,Travel Insurance,2025-02-09,5045.04,Travel
5752,Fast Food,2025-02-25,1784.52,Food
5753,Medicine,2025-02-15,8035.85,Medical
5754,Tennis,2025-02-15,4143.8,Sports
5755,Data Plan,2025-02-18,2539.33,Communication
5756,Luggage,2025-02-22,6816.43,Travel
5757,Health Check,2025-02-26,4979.08,Medical
5758,Storage,2025-02-03,2670.02,Others
5759,Concert,2025-02-15,6322.3,Entertainment
5760,Jacket,2025-02-01,7577.37,Clothing
5761,Running,2025-02-06,5358.19,Sports
5762,Football,2025-02-09,2125.03,Sports
5763,Car Maintenance,2025-02-23,2693.17,Transportation
5764,Yoga,2025-02-16,3964.65,Sports
5765,Books,2025-02-23,9048.76,Education
5766,Restaurant,2025-02-17,4273.39,Food
5767,Health Check,2025-02-09,7841.95,Medical
5768,Snacks,2025-02-09,7620.8,Food
5769,Bicycle,2025-02-23,1626.26,Transportation
5770,Online Course,2025-02-12,910.39,Education
5771,KTV,2025-02-02,9809.21,Entertainment
5772,Donation,2025-02-12,9977.84,Others
5773,Phone Bill,2025-02-11,1809.04,Communication
5774,Toll,2025-02-06,4373.72,Transportation
5775,Gym,2025-02-03,2516.5,Sports
5776,Luggage,2025-02-18,5949.34,Travel
5777,Concert,2025-02-17,1436.56,Entertainment
5778,Rent,2025-02-27,7113.02,Home
5779,Lunch,2025-02-04,2290.51,Food
5780,Taxi,2025-02-25,7824.69,Travel
5781,Stationery,2025-02-08,1937.3,Education
5782,Bus,2025-02-18,6886.41,Transportation
5783,Messenger App,2025-02-27,525.67,Communication
5784,Pants,2025-02-16,3930.83,Clothing
5785,Shoes,2025-02-18,1854.86,Clothing
5786,Snacks,2025-02-09,5378.73,Food
5787,Gym,2025-02-13,4518.88,Sports
5788,Fuel,2025-02-14,5595.47,Transportation
5789,Vaccine,2025-02-27,1125.04,Medical
5790,Lunch,2025-02-14,8221.86,Food
5791,Fax,2025-02-09,3780.31,Communication
5792,Bakery,2025-02-27,8596.85,Food
5793,Fuel,2025-02-11,5133.35,Transportation
5794,Equipment,2025-02-02,2134.59,Sports
5795,Rent,2025-02-27,4372.41,Home
5796,Donation,2025-02-25,3540.1,Others
5797,Basketball,2025-02-20,6660.79,Sports
5798,Socks,2025-02-07,4865.34,Clothing
5799,Exam Fee,2025-02-19,4537.81,Education
5800,Lottery,2025-02-06,7502.32,Others
5801,Coffee,2025-03-25,8997.57,Food
5802,Subway,2025-03-03,7521.64,Transportation
5803,Health Check,2025-03-19,4614.12,Medical
5804,Basketball,2025-03-16,2349.23,Sports
5805,Travel Insurance,2025-03-07,4731.27,Travel
5806,Appliance,2025-03-02,7143.11,Home
5807,Running,2025-03-16,3958.92,Sports
5808,Theater,2025-03-22,3019.86,Entertainment
5809,Luggage,2025-03-17,6505.62,Travel
5810,Scarf,2025-03-16,8202.35,Clothing
5811,Groceries,2025-03-02,1394.7,Food
5812,KTV,2025-03-10,7938.13,Entertainment
5813,Ride Share,2025-03-05,682.45,Transportation
5814,Rent,2025-03-02,173.66,Home
5815,Hat,2025-03-08,7156.0,Clothing
5816,Luggage,2025-03-16,6250.27,Travel
5817,Gift,2025-03-01,1739.5,Others
5818,Training,2025-03-12,5888.56,Education
5819,Hotel,2025-03-13,7428.34,Travel
5820,Nightclub,2025-03-14,983.9,Entertainment
5821,Decor,2025-03-05,4460.8,Home
5822,Tennis,2025-03-21,8717.65,Sports
5823,Seminar,2025-03-08,9988.28,Education
5824,Therapy,2025-03-18,1595.54,Medical
5825,Workshop,2025-03-09,4084.4,Education
5826,SIM Card,2025-03-18,7361.13,Communication
5827,Concert,2025-03-11,6759.68,Entertainment
5828,Tuition,2025-03-22,4039.54,Education
5829,Subway,2025-03-06,1021.45,Transportation
5830,Security,2025-03-04,1274.0,Home
5831,Delivery,2025-03-09,8647.88,Food
5832,Travel Guide,2025-03-23,6876.75,Travel
5833,Cleaning,2025-03-25,3087.27,Home
5834,Nightclub,2025-03-11,681.17,Entertainment
5835,Fine,2025-03-05,5216.56,Others
5836,Rent,2025-03-03,4485.7,Home
5837,Breakfast,2025-03-23,2594.9,Food
5838,Socks,2025-03-09,6556.9,Clothing
5839,Tennis,2025-03-21,1290.25,Sports
5840,Dental,2025-03-13,6312.25,Medical
5841,Dental,2025-03-05,2338.24,Medical
5842,Basketball,2025-03-12,980.51,Sports
5843,Car Maintenance,2025-03-03,2765.65,Transportation
5844,Taxi,2025-03-03,8913.85,Travel
5845,Visa Fee,2025-03-24,577.47,Travel
5846,Therapy,2025-03-04,3745.22,Medical
5847,Restaurant,2025-03-26,9966.2,Food
5848,Stationery,2025-03-06,7032.98,Education
5849,Train,2025-03-15,7375.83,Travel
5850,Train,2025-03-19,9782.29,Travel
5851,Medicine,2025-03-20,8191.79,Medical
5852,Library Fee,2025-03-25,7943.49,Education
5853,Tennis,2025-03-16,9703.28,Sports
5854,Train Ticket,2025-03-10,7554.05,Transportation
5855,Toll,2025-03-13,6113.96,Transportation
5856,Train Ticket,2025-03-16,7313.61,Transportation
5857,Toll,2025-03-24,3984.18,Transportation
